name,nfeat,m24,m23,sec,d24,d23,both
기준 v16,124,872.8936406214304,780.7919814404207,284.51142621040344,0.0,0.0,False
V1 +주자유무,127,874.548804450992,781.0389190431422,287.4183900356293,1.655163829561502,0.24693760272145937,True
V2 +아웃,127,870.6089749684897,778.2188769261733,284.2631278038025,-2.284665652940703,-2.5731045142474613,False
V3 k=30,127,868.1856017466516,781.4751767380224,286.4929630756378,-4.708038874778822,0.6831952976016282,False
V4 k=300,127,872.2792593794048,779.2032154391837,284.70559453964233,-0.6143812420256154,-1.5887660012369906,False
V5 구종배합,130,874.7744707017557,771.0615678362287,288.72389221191406,1.8808300803252678,-9.730413604191995,False
