tag,avg_raw,raw_2024,trend_2024,oracle_2024,meanp_2024,sdp_2024,raw_2023,trend_2023,oracle_2023,meanp_2023,sdp_2023,stage,k,target,how,i,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,max_bin
F_가중0.3,375.3910221952317,750.7820443904634,788.8988498046646,801.5746262530432,0.49737435579299927,0.04028542712330818,0.0,0.0,0.0,0.5128232836723328,0.055589139461517334,F,,,weight0.3,,,,,,,,,,
F_가중0.5,367.93766564358623,735.8753312871725,777.6666206035787,790.330466909428,0.4977715015411377,0.03993642330169678,0.0,0.0,0.0,0.5133646130561829,0.056178100407123566,F,,,weight0.5,,,,,,,,,,
F_최근가중hl1.0,735.5397363998428,781.4783011449999,803.3701127052706,816.0100987260276,0.49539774656295776,0.04107757657766342,689.6011716546857,630.7654263664641,696.288812847412,0.4958677589893341,0.03627859428524971,F,,,recency1.0,,,,,,,,,,
F_최근가중hl2.0,754.3284334938671,784.8783917688063,806.7224827589037,819.3982592072934,0.4953950345516205,0.041160948574543,723.7784752189281,666.4745693126473,731.9025883612551,0.49545544385910034,0.038128290325403214,F,,,recency2.0,,,,,,,,,,
F_최근가중hl4.0,758.9380742604457,782.8621976796013,804.9985771619306,817.6862837528498,0.4954361021518707,0.040885698050260544,735.01395084129,677.3106938120832,742.7565942542569,0.495564341545105,0.038714926689863205,F,,,recency4.0,,,,,,,,,,
G0,419.43296417292777,381.44869164784546,506.9060705948481,519.4386853327514,0.5046695470809937,0.02035469375550747,457.41723669801,422.95383083674756,489.3832079249094,0.5088712573051453,0.01959827169775963,G,,,,0.0,350.0,0.003,6.0,800.0,1.0,0.4,1500.0,1.0,256.0
G1,706.0990287707847,737.7781890222424,757.3197625021954,769.9955389505852,0.4950789213180542,0.03687843307852745,674.419868519327,610.6428981430768,676.2974148434964,0.4977908134460449,0.03566748648881912,G,,,,1.0,200.0,0.03,7.0,300.0,0.7,0.25,1500.0,1.0,64.0
G2,732.3197926971447,762.6942917163149,783.9001200805495,796.5878266714687,0.4953072667121887,0.04068172350525856,701.9452936779746,644.4029691908493,709.7773440587596,0.4955420196056366,0.03897157311439514,G,,,,2.0,500.0,0.02,4.0,1500.0,0.7,0.4,1500.0,1.0,64.0
G3,497.75966936835835,466.96991844336065,568.9786022286758,581.5112169665792,0.5030242800712585,0.02309555932879448,528.5494202933561,481.55115754412446,547.920929987078,0.5068944096565247,0.022138677537441254,G,,,,3.0,200.0,0.005,6.0,3000.0,0.9,0.55,5.0,1.0,64.0
G4,714.7143938899758,728.8007567611498,752.0168141433193,764.5971494513848,0.4955722987651825,0.03596293553709984,700.6280310188017,636.5709188100643,702.1956331878631,0.4979800581932068,0.03451775014400482,G,,,,4.0,700.0,0.005,6.0,1500.0,0.7,0.7,1500.0,1.0,256.0
G5,253.37943264482354,186.0389219195735,376.21135907293103,388.755903953375,0.5086010098457336,0.014966662041842937,320.71994337007357,319.21790631074253,385.7545717602884,0.5126798152923584,0.014741694554686546,G,,,,5.0,200.0,0.003,3.0,3000.0,0.5,0.7,100.0,30.0,128.0
G6,585.7187047187906,568.4954314558178,618.8823884720529,631.4925491364587,0.49865296483039856,0.0292837955057621,602.9419779817636,539.1471262119474,605.2844405385671,0.5023755431175232,0.028100373223423958,G,,,,6.0,200.0,0.012,3.0,800.0,0.5,0.25,100.0,0.0,256.0
G7,732.6346532199157,744.5545099847739,759.371747019022,772.0057679685088,0.4943956732749939,0.03771071881055832,720.7147964550576,659.1253165580735,724.684465826142,0.4968145191669464,0.036090314388275146,G,,,,7.0,700.0,0.005,5.0,3000.0,0.7,0.7,100.0,1.0,64.0
G8,558.9319085733624,544.1281153185762,614.3370041644336,626.887514116159,0.5004910230636597,0.025527706369757652,573.7357018281486,517.2781818838623,583.5525868944758,0.5048987865447998,0.024488456547260284,G,,,,8.0,500.0,0.003,7.0,300.0,0.5,0.25,30.0,1.0,128.0
G9,737.7469967054906,778.6508573631057,805.4578876497076,818.1694545257079,0.4960405230522156,0.04171488434076309,696.8431360478755,639.7836091869613,705.2771933452995,0.4953652322292328,0.03961757943034172,G,,,,9.0,1000.0,0.012,5.0,300.0,1.0,0.25,1500.0,5.0,256.0
G10,722.0514364927544,751.2055644506299,786.3219390160991,799.0633312484507,0.4970351755619049,0.042737435549497604,692.8973085348789,641.2498834591606,706.6540606496807,0.49409177899360657,0.04068499058485031,G,,,,10.0,700.0,0.03,3.0,1500.0,1.0,0.55,1500.0,5.0,64.0
G11,750.0227142267556,786.7335289337141,812.2043832558768,824.9099850606178,0.4958684742450714,0.0429590567946434,713.3118995197973,661.3485698244604,726.6633400471623,0.49418672919273376,0.041466668248176575,G,,,,11.0,1000.0,0.02,4.0,800.0,0.5,0.55,1500.0,5.0,128.0
G12,756.0071423506897,779.3308754878603,802.0697271684418,814.757433759361,0.49551254510879517,0.04115154594182968,732.6834092135192,678.037870483661,743.4182058161043,0.49478697776794434,0.0396650992333889,G,,,,12.0,350.0,0.02,5.0,3000.0,0.7,0.7,400.0,1.0,256.0
G13,668.4383834965447,669.7405861185946,697.7108053028203,710.273245397075,0.4961812496185303,0.033673617988824844,667.1361808744947,601.7260432194527,667.5116901393219,0.4989967346191406,0.032370198518037796,G,,,,13.0,1000.0,0.003,4.0,1500.0,0.7,0.7,1500.0,0.0,128.0
G14,729.0217680524013,780.9593399445203,816.2546666480974,829.0974650920324,0.4970589280128479,0.04640362784266472,677.0841961602824,627.8507592156312,693.1238061866795,0.4936213791370392,0.0443073995411396,G,,,,14.0,1400.0,0.012,7.0,1500.0,0.7,0.7,100.0,0.0,128.0
G15,720.7333633799495,756.8246615868079,766.1957885517046,778.7820889310404,0.4935242831707001,0.03918924927711487,684.6420651730912,627.2606732280361,692.6052457733479,0.49550822377204895,0.03741157054901123,G,,,,15.0,200.0,0.03,6.0,6000.0,0.5,0.55,100.0,0.0,64.0
G16,738.2484562350301,772.9542143004143,794.4046105867186,807.1221425339892,0.4953449070453644,0.04123635217547417,703.5426981696457,645.5652597724737,711.0886462534105,0.4956115782260895,0.039314381778240204,G,,,,16.0,500.0,0.02,4.0,800.0,0.7,0.25,30.0,30.0,256.0
G17,752.1885273515384,776.9030914810404,793.8140685310069,806.5077401931964,0.4947080612182617,0.04016485810279846,727.4739632220362,668.5547714305295,734.0304741953018,0.49591460824012756,0.038493260741233826,G,,,,17.0,500.0,0.012,6.0,1500.0,0.5,0.4,400.0,5.0,256.0
G18,604.2038169401353,580.6462816324575,627.3587547464765,639.9689154108823,0.49827906489372253,0.030469538643956184,627.7613522478132,562.6850006059448,628.6911847131038,0.5014804601669312,0.029380308464169502,G,,,,18.0,700.0,0.003,3.0,3000.0,1.0,0.7,100.0,1.0,128.0
G19,756.7076492887736,787.4433724148311,810.8741723627078,823.585739238708,0.4956052601337433,0.042577434331178665,725.9719261627163,672.2621803626816,737.5471482627738,0.4945853352546692,0.04090437665581703,G,,,,19.0,500.0,0.02,5.0,3000.0,0.7,0.55,100.0,30.0,128.0
G20,747.4536342426785,786.4233452276825,809.4365901866852,822.1720173477664,0.4955522418022156,0.04161680489778519,708.4839232576745,651.5138033645674,716.9060596260546,0.4953788220882416,0.03980942443013191,G,,,,20.0,350.0,0.02,6.0,3000.0,0.9,0.4,5.0,1.0,64.0
G21,758.9945097967011,782.373061835473,806.9551205384329,819.6487922006223,0.49575626850128174,0.04212023317813873,735.6159577579291,681.1790352863056,746.6428171220451,0.4947102963924408,0.03971966356039047,G,,,,21.0,1000.0,0.008,4.0,300.0,0.7,0.55,100.0,5.0,128.0
G22,760.3089982263389,806.0603598479598,820.3228452541179,832.9747614174155,0.49430495500564575,0.043750517070293427,714.5576366047179,663.8579253878673,728.9581188878013,0.49397122859954834,0.041456256061792374,G,,,,22.0,1400.0,0.012,6.0,6000.0,0.7,0.7,1500.0,1.0,128.0
G23,748.1657712163636,778.3466387283444,801.8490195314643,814.6083069776156,0.4956183433532715,0.04212046042084694,717.9849037043829,664.298999762425,729.7389397400766,0.49454230070114136,0.04043015092611313,G,,,,23.0,500.0,0.02,4.0,800.0,0.5,0.4,100.0,0.0,128.0
G24,207.3543751271223,144.00306468109747,350.10820719616476,362.64678700534955,0.5094698071479797,0.013471466489136219,270.7056855731471,281.22590545296424,347.73872904442226,0.51380854845047,0.012998259626328945,G,,,,24.0,200.0,0.003,4.0,1500.0,0.9,0.4,1500.0,5.0,256.0
G25,710.7588981480451,734.6345964630463,752.4582294172855,765.0922503667834,0.4948377013206482,0.03637884557247162,686.8831998330438,622.6234318305824,688.4150392149735,0.4979937970638275,0.03491641581058502,G,,,,25.0,700.0,0.005,6.0,1500.0,1.0,0.25,5.0,1.0,64.0
G26,748.8248332769454,779.462107055795,792.2929753572006,804.9031360216063,0.49408912658691406,0.03977755829691887,718.1875594980958,659.3518142098742,724.7023472197078,0.49593132734298706,0.038131896406412125,G,,,,26.0,200.0,0.03,6.0,3000.0,0.7,0.55,1500.0,0.0,128.0
G27,737.3208149470067,794.0646015243358,819.6845826282439,832.4558002169468,0.4958938956260681,0.04442895948886871,680.5770283696777,627.5825383121769,692.9807550381751,0.49438855051994324,0.042146265506744385,G,,,,27.0,350.0,0.03,7.0,300.0,0.7,0.7,100.0,30.0,128.0
G28,757.7028188297419,786.8528303591194,814.6918179753992,827.4451403502914,0.4961708188056946,0.042907312512397766,728.5528073003644,673.4363918733388,738.6796365217884,0.4949413537979126,0.04090842232108116,G,,,,28.0,350.0,0.02,6.0,3000.0,1.0,0.7,5.0,5.0,64.0
G29,751.6546794782864,791.338563954025,818.0143626726921,830.7318946199626,0.49602657556533813,0.04178418964147568,711.9707950025478,653.3079031854405,718.8134082728226,0.4958260655403137,0.03959771990776062,G,,,,29.0,500.0,0.012,6.0,300.0,1.0,0.55,400.0,0.0,64.0
G30,705.272383992267,711.7227577156382,728.6754902644855,741.2737207863618,0.4947086572647095,0.0362713560461998,698.8220102688958,635.1404073249855,700.8306868125258,0.49771592020988464,0.034568075090646744,G,,,,30.0,700.0,0.005,4.0,6000.0,1.0,0.55,30.0,5.0,64.0
G31,723.5219657656334,777.6606555323085,786.477030869115,799.1647374600342,0.4934356212615967,0.040797580033540726,669.3832759989582,613.3966327518503,678.7114029745522,0.4951297640800476,0.03852897137403488,G,,,,31.0,1400.0,0.008,7.0,6000.0,0.5,0.25,30.0,5.0,128.0
G32,746.4559063210862,795.8242975489304,825.1605180539467,837.8840150724875,0.4963545501232147,0.04297070577740669,697.087515093242,642.2810438213133,707.5660117214167,0.4948410391807556,0.04139300808310509,G,,,,32.0,1400.0,0.012,6.0,300.0,0.7,0.55,1500.0,30.0,128.0
G33,762.5652801745098,798.9798202506781,823.5559138823567,836.2853759721678,0.4957607686519623,0.04273252934217453,726.1507400983413,672.822464027667,738.3220086505271,0.4944397509098053,0.04047393798828125,G,,,,33.0,700.0,0.008,6.0,300.0,0.7,0.7,30.0,1.0,256.0
G34,757.6149248447294,783.0530799602386,805.5533287900207,818.2350703096807,0.4954850971698761,0.04001254588365555,732.1767697292203,672.6853733436733,738.2385621472309,0.4960736036300659,0.03825271129608154,G,,,,34.0,700.0,0.005,7.0,1500.0,0.9,0.7,5.0,0.0,128.0
G35,728.1206178015032,762.6227108610717,772.5306942402588,785.1408549046756,0.4936133921146393,0.03962114453315735,693.6185247419346,639.1458394831906,704.4904120285023,0.4947476387023926,0.037760812789201736,G,,,,35.0,1400.0,0.005,4.0,6000.0,0.5,0.7,30.0,5.0,64.0
G36,733.6916722292531,780.6491562384888,817.5311918998341,830.3322348448883,0.49723803997039795,0.04649154096841812,686.7341882200174,635.9152677127389,701.1287100385788,0.4939556121826172,0.04432143643498421,G,,,,36.0,1400.0,0.012,7.0,1500.0,0.7,0.7,100.0,5.0,256.0
G37,755.9365042438315,797.0650323730566,824.7191027799805,837.5082155824831,0.4961482882499695,0.04384356737136841,714.8079761146064,662.7611999159733,728.2369026807456,0.49416282773017883,0.04139694944024086,G,,,,37.0,1000.0,0.008,6.0,800.0,0.9,0.55,100.0,1.0,64.0
G38,726.751959389138,776.1634226435832,808.1660300062077,820.9312825236403,0.4966753423213959,0.045341018587350845,677.3404961346929,621.7710854040548,687.2169858462285,0.4949812889099121,0.04234922677278519,G,,,,38.0,1000.0,0.02,5.0,300.0,0.7,0.25,100.0,5.0,64.0
G39,733.2079739836738,778.3168133719931,809.687123180014,822.4464106261764,0.49659788608551025,0.043499261140823364,688.0991345953546,633.990037672405,699.2273218563328,0.49468719959259033,0.04167226329445839,G,,,,39.0,1000.0,0.02,5.0,3000.0,1.0,0.25,1500.0,30.0,64.0
G40,763.6682928559402,792.1080581478335,814.1549615611087,826.8963537934604,0.49542513489723206,0.04249795526266098,735.2285275640469,682.1386700742171,747.5309263356933,0.4944233000278473,0.040767088532447815,G,,,,40.0,350.0,0.02,5.0,800.0,0.5,0.7,100.0,0.0,64.0
G41,416.4312276450921,379.78443676356386,498.16127611328477,510.71775113626927,0.5041874051094055,0.02022300660610199,453.0780185266203,416.4688454377452,482.92206438398375,0.5085693001747131,0.019520973786711693,G,,,,41.0,200.0,0.005,7.0,6000.0,0.7,0.4,400.0,30.0,256.0
G42,745.3040430795254,768.8025246966213,778.2631277305608,790.903113751329,0.49354287981987,0.03972073271870613,721.8055614624296,667.6666622168703,733.0529580138357,0.4946751892566681,0.037610139697790146,G,,,,42.0,200.0,0.03,4.0,6000.0,0.7,0.7,30.0,5.0,256.0
G43,735.2666293711396,753.3887805353801,776.0500862894593,788.7735833080001,0.49550530314445496,0.04139186441898346,717.1444782068992,661.8134860571057,727.2713074283232,0.49493205547332764,0.03926902264356613,G,,,,43.0,1400.0,0.008,3.0,800.0,0.7,0.4,400.0,5.0,64.0
G44,742.2562908126762,779.1757836348445,797.118718014489,809.8601102468406,0.4948560893535614,0.04082762077450752,705.3367979905079,646.5070131668083,711.9648345380258,0.4958984851837158,0.039217930287122726,G,,,,44.0,350.0,0.02,7.0,3000.0,1.0,0.25,400.0,1.0,256.0
G45,760.9340404859056,796.2537826803673,805.8396522109712,818.4617430179286,0.4935590624809265,0.0413430854678154,725.6142982914438,671.5826874072684,736.8378529847619,0.4946761131286621,0.03895439952611923,G,,,,45.0,1400.0,0.005,6.0,6000.0,0.7,0.7,100.0,5.0,128.0
G46,694.3036659623814,692.4973330129869,712.6831341900842,725.3052249970415,0.49516522884368896,0.03581049665808678,696.1099989117758,632.3687913226572,698.0769522037522,0.4977354407310486,0.03457886353135109,G,,,,46.0,1400.0,0.003,3.0,800.0,1.0,0.55,100.0,30.0,256.0
G47,733.568642941762,747.6026614036457,767.6214405851866,780.356867746268,0.49514639377593994,0.04076605290174484,719.5346244798784,663.6075858779789,729.0177235330209,0.49509626626968384,0.03904210031032562,G,,,,47.0,500.0,0.02,3.0,1500.0,0.5,0.4,5.0,30.0,256.0
G48,751.9990985001168,780.285286891036,805.7621062844689,818.4557779466584,0.4958740174770355,0.040059544146060944,723.7129101091977,663.6016254134569,729.1250118943938,0.4962857961654663,0.03846783563494682,G,,,,48.0,1400.0,0.003,7.0,1500.0,1.0,0.7,400.0,0.0,128.0
G49,604.2711444653737,592.9283633770322,657.0648096702158,669.6570751208219,0.4999557137489319,0.02806759625673294,615.6139255537151,555.0436850898399,621.2644459197559,0.5036957263946533,0.02680336870253086,G,,,,49.0,200.0,0.008,7.0,300.0,0.7,0.4,100.0,5.0,64.0
G50,753.208052403076,777.6427603184976,808.2077855050995,820.9074222385593,0.49650171399116516,0.04400412365794182,728.7733444876543,678.6517983293438,743.9904104101336,0.4937969446182251,0.041658803820610046,G,,,,50.0,500.0,0.03,4.0,300.0,0.7,0.55,400.0,1.0,128.0
G51,712.8623666145638,740.8621308687468,751.7304907223687,764.3287212442451,0.49377164244651794,0.03669771924614906,684.862602360381,622.2836853528758,687.8845578725978,0.49721235036849976,0.03479332476854324,G,,,,51.0,500.0,0.008,7.0,6000.0,0.9,0.4,1500.0,1.0,256.0
G52,735.8256978568845,773.3956295743805,792.2870102859303,804.9926120906603,0.4949914216995239,0.04054959863424301,698.2557661393885,639.6763208255774,705.324877061464,0.49575531482696533,0.03839559480547905,G,,,,52.0,500.0,0.012,5.0,800.0,1.0,0.25,5.0,0.0,128.0
G53,524.2912557037072,509.59631773753733,579.7574860132548,592.3199261075096,0.5004820227622986,0.024911420419812202,538.986193669877,484.8711362824054,551.1574622220517,0.505458414554596,0.023781808093190193,G,,,,53.0,500.0,0.003,7.0,6000.0,0.9,0.25,100.0,0.0,128.0
G54,748.2368499359903,777.1894149019909,784.0194215059437,796.6653725979822,0.493088960647583,0.03975240886211395,719.2842849699898,660.6690768690471,726.079214524089,0.49585360288619995,0.037835124880075455,G,,,,54.0,700.0,0.008,5.0,6000.0,0.9,0.55,30.0,30.0,128.0
G55,248.81760885598902,180.6822879192649,375.1257161018207,387.65236576846496,0.5088374018669128,0.014819181524217129,316.9529297927132,318.01389247747557,384.5326765334556,0.5129259824752808,0.014482405968010426,G,,,,55.0,200.0,0.003,3.0,3000.0,0.5,0.55,100.0,1.0,256.0
G56,723.8043010431904,744.7513573366704,763.9648518967923,776.7002790578737,0.4950351119041443,0.04076426848769188,702.8572447497106,645.136106326949,710.6058486271993,0.4955555200576782,0.038909561932086945,G,,,,56.0,1000.0,0.012,3.0,3000.0,0.7,0.25,400.0,30.0,256.0
G57,742.2030546633817,787.9504034727591,813.6717907882618,826.4191480918837,0.4959004521369934,0.043004319071769714,696.4557058540043,640.2544858841286,705.4977305325782,0.49521616101264954,0.041202612221241,G,,,,57.0,700.0,0.02,7.0,3000.0,0.9,0.25,1500.0,0.0,64.0
G58,708.1863357961015,733.0240272201971,748.6942694460264,761.3581157518756,0.4945215582847595,0.036373455077409744,683.348644372006,619.1723228728407,684.8685628249029,0.49801552295684814,0.03482748568058014,G,,,,58.0,350.0,0.012,6.0,1500.0,0.9,0.25,400.0,30.0,64.0
G59,728.4790393700946,795.5499042705205,815.4851724542889,828.3041106131428,0.49513980746269226,0.04697071388363838,661.4081744696687,614.338386146196,679.3908959299655,0.4932556748390198,0.04487689211964607,G,,,,59.0,1400.0,0.03,5.0,6000.0,0.9,0.55,400.0,0.0,128.0
G60,608.0022228366732,600.1997852549512,638.9429231524746,651.5590488881618,0.4974347651004791,0.03096913732588291,615.8046604183953,550.5852576280223,616.6152835932692,0.5013588070869446,0.029929913580417633,G,,,,60.0,1000.0,0.003,3.0,3000.0,0.9,0.25,1500.0,0.0,64.0
G61,749.2196474206846,783.1485211005518,809.5976471109711,822.3509694858521,0.4959980249404907,0.04307937994599342,715.2907737408176,660.776365230431,726.186502885473,0.494744211435318,0.04113990068435669,G,,,,61.0,500.0,0.02,6.0,300.0,0.5,0.4,100.0,1.0,256.0
G62,703.7400108957593,725.776465627348,745.8787558066726,758.476986328549,0.4951539933681488,0.035916198045015335,681.7035561641704,617.539155594049,683.2175141525454,0.4980139434337616,0.0345245786011219,G,,,,62.0,350.0,0.012,6.0,800.0,0.7,0.4,1500.0,30.0,128.0
G63,737.1727582319131,773.3836994318399,796.3134333930589,809.0607906966807,0.4955398142337799,0.04167940840125084,700.9618170319865,643.3777692932074,708.8236697353811,0.4955345392227173,0.04013502597808838,G,,,,63.0,500.0,0.02,5.0,3000.0,0.9,0.25,5.0,30.0,256.0
G64,729.5933678258037,748.5212823791998,762.8016629991686,775.447614091207,0.4943142533302307,0.037737589329481125,710.6654532724077,648.2295874134181,713.8721831847938,0.4971274435520172,0.03605308756232262,G,,,,64.0,500.0,0.008,5.0,3000.0,0.9,0.4,5.0,30.0,256.0
G65,748.1404736256914,774.5767136858151,801.7535783911401,814.4293548395299,0.49608707427978516,0.04199879989027977,721.7042335655676,666.6593437128055,732.0337185807158,0.4948839843273163,0.03974836319684982,G,,,,65.0,1000.0,0.012,4.0,1500.0,1.0,0.7,1500.0,30.0,64.0
G66,754.8575469660257,789.0539416576803,811.6973521979487,824.4327793590301,0.495502769947052,0.04165487363934517,720.6611522743711,665.681827531328,731.0264000766398,0.4948740601539612,0.03999695926904678,G,,,,66.0,1400.0,0.008,5.0,300.0,0.5,0.4,400.0,30.0,256.0
G67,750.7580721498597,800.2026598609824,811.500504846041,824.2061066507711,0.493847131729126,0.04317774996161461,701.313484438737,647.2163084448201,712.4357112351931,0.4946926236152649,0.04061838611960411,G,,,,67.0,700.0,0.02,6.0,6000.0,0.7,0.4,5.0,30.0,128.0
G68,730.9133682302461,786.4829959403852,819.8038840536382,832.5572064285302,0.49682968854904175,0.04425923153758049,675.3437405201068,622.051227236553,687.3123532785686,0.4944895803928375,0.04241317883133888,G,,,,68.0,1000.0,0.02,6.0,300.0,0.7,0.7,1500.0,5.0,64.0
G69,744.7119087594544,802.0876223822527,828.6679799606067,841.4332324780394,0.49600812792778015,0.04384283721446991,687.3361951366563,634.3059422920238,699.4657404371774,0.4944639503955841,0.04204937443137169,G,,,,69.0,500.0,0.03,7.0,800.0,0.5,0.4,400.0,30.0,64.0
G70,716.837779300289,778.889460213894,809.4186949728743,822.2495632742688,0.4964979887008667,0.04540843516588211,654.7860983866838,600.7485270379754,665.9083251831399,0.494693785905838,0.04364253580570221,G,,,,70.0,1000.0,0.03,7.0,1500.0,0.9,0.25,1500.0,30.0,64.0
G71,678.8490534355208,671.6016883547837,701.4628351315389,714.0610656534152,0.4964141547679901,0.033928077667951584,686.0964185162577,620.4955459965356,686.3348370971023,0.4991960823535919,0.032747071236371994,G,,,,71.0,500.0,0.005,4.0,300.0,1.0,0.7,30.0,5.0,128.0
G72,703.0765836422426,759.6640355112427,791.7441888003696,804.6466379570072,0.49668699502944946,0.04684440791606903,646.4891317732424,596.1112856405326,661.3604907535042,0.493855357170105,0.04461846873164177,G,,,,72.0,500.0,0.03,7.0,800.0,0.7,0.55,30.0,0.0,256.0
G73,736.3008328249376,768.9874419059772,774.487237616761,787.1988044927614,0.49284955859184265,0.040299706161022186,703.614223743898,646.1076620438932,711.5714438796217,0.495502769947052,0.03834794834256172,G,,,,73.0,1000.0,0.008,4.0,3000.0,0.5,0.25,5.0,1.0,128.0
